has_been_processed,match_type,file,diff_index,content,is_pattern_match,added_lines,removed_lines,total_lines
true,HASH_SHORTHAND_SYNTAX,app/models/campaign.rb,5,"@@ -257,8 +257,8 @@ class Campaign < ApplicationRecord$CR$-          parent_message = CampaignMessage.joins(:campaign, :contact).where(campaigns: {id: id}, parent_message_id: nil).where(""LOWER(BTRIM(contacts.email)) = ?"", Email.clean_email(contact.email)).first$CR$-          message = CampaignMessage.find_or_initialize_by(tenant_id: tenant_id, campaign_id: id, contact_id: contact.id)$CR$+          parent_message = CampaignMessage.joins(:campaign, :contact).where(campaigns: {id:}, parent_message_id: nil).where(""LOWER(BTRIM(contacts.email)) = ?"", Email.clean_email(contact.email)).first$CR$+          message = CampaignMessage.find_or_initialize_by(tenant_id:, campaign_id: id, contact_id: contact.id)",2,2,5,
true,HASH_SHORTHAND_SYNTAX,app/models/campaign.rb,6,"@@ -272,20 +272,20 @@ class Campaign < ApplicationRecord$CR$-          Activity.create!(tenant_id: tenant_id, contact_id: contact.id, company_id: contact.company.try(:id), campaign_id: id, campaign_message_id: message.id, activity_for: ""campaign_message"") unless test$CR$+          Activity.create!(tenant_id:, contact_id: contact.id, company_id: contact.company.try(:id), campaign_id: id, campaign_message_id: message.id, activity_for: ""campaign_message"") unless test$CR$-        Activity.find_or_create_by(user_id: user_id, tenant_id: tenant_id, campaign_id: id, activity_for: ""campaign_sent"")$CR$+        Activity.find_or_create_by(user_id:, tenant_id:, campaign_id: id, activity_for: ""campaign_sent"")$CR$ $CR$-          tag_category.tag_context(self, user_id: user_id)$CR$+          tag_category.tag_context(self, user_id:)",3,3,8,
true,HASH_SHORTHAND_SYNTAX,app/models/campaign.rb,7,"@@ -600,7 +600,7 @@ class Campaign < ApplicationRecord$CR$-      event = Google::Apis::CalendarV3::Event.new(summary: summary, start: event_start, end: event_end)$CR$+      event = Google::Apis::CalendarV3::Event.new(summary:, start: event_start, end: event_end)",1,1,4,
true,HASH_SHORTHAND_SYNTAX,app/models/campaign.rb,8,"@@ -993,8 +993,8 @@ class Campaign < ApplicationRecord$CR$-                title: title,$CR$-                sub_title: sub_title,$CR$+                title:,$CR$+                sub_title:,",2,2,5,
true,NO_MATCH,app/models/campaign_message.rb,1,--- a/app/models/campaign_message.rb$CR$+++ b/app/models/campaign_message.rb,1,1,2,
true,NO_MATCH,app/models/case.rb,1,--- a/app/models/case.rb$CR$+++ b/app/models/case.rb,1,1,2,
true,NO_MATCH,app/models/company.rb,1,--- a/app/models/company.rb$CR$+++ b/app/models/company.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,2,"@@ -115,23 +115,23 @@ class Company < ApplicationRecord$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)",9,9,19,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,3,"@@ -145,7 +145,7 @@ class Company < ApplicationRecord$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,4,"@@ -173,11 +173,11 @@ class Company < ApplicationRecord$CR$-          ""#{ApplicationController.helpers.number_to_currency(company['invoice_value'], tenant: tenant, precision: 2)}"",$CR$-          ""#{ApplicationController.helpers.number_to_currency(company['invoice_total_value'], tenant: tenant, precision: 2)}"",$CR$+          ""#{ApplicationController.helpers.number_to_currency(company['invoice_value'], tenant:, precision: 2)}"",$CR$+          ""#{ApplicationController.helpers.number_to_currency(company['invoice_total_value'], tenant:, precision: 2)}"",$CR$-          ""#{ApplicationController.helpers.number_to_currency(company['invoice_value_ly'].to_f, tenant: tenant, precision: 2)}"",$CR$-          ""#{ApplicationController.helpers.number_to_currency(company['invoice_value'].to_f / company['invoice_count'].to_f || 0, tenant: tenant, precision: 2)}""$CR$+          ""#{ApplicationController.helpers.number_to_currency(company['invoice_value_ly'].to_f, tenant:, precision: 2)}"",$CR$+          ""#{ApplicationController.helpers.number_to_currency(company['invoice_value'].to_f / company['invoice_count'].to_f || 0, tenant:, precision: 2)}""",4,4,9,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,5,"@@ -192,11 +192,11 @@ class Company < ApplicationRecord$CR$-          ""#{ApplicationController.helpers.number_to_currency(company[""invoice_value""], tenant: tenant, precision: 2)}"",$CR$-          ""#{ApplicationController.helpers.number_to_currency(company[""invoice_total_value""], tenant: tenant, precision: 2)}"",$CR$+          ""#{ApplicationController.helpers.number_to_currency(company[""invoice_value""], tenant:, precision: 2)}"",$CR$+          ""#{ApplicationController.helpers.number_to_currency(company[""invoice_total_value""], tenant:, precision: 2)}"",$CR$-          ""#{ApplicationController.helpers.number_to_currency(company[""invoice_value_ly""], tenant: tenant, precision: 2)}"",$CR$-          ""#{ApplicationController.helpers.number_to_currency(company[""invoice_value""].to_f / company[""invoice_count""].to_f || 0, tenant: tenant, precision: 2)}""$CR$+          ""#{ApplicationController.helpers.number_to_currency(company[""invoice_value_ly""], tenant:, precision: 2)}"",$CR$+          ""#{ApplicationController.helpers.number_to_currency(company[""invoice_value""].to_f / company[""invoice_count""].to_f || 0, tenant:, precision: 2)}""",4,4,9,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,6,"@@ -305,7 +305,7 @@ class Company < ApplicationRecord$CR$-         where(tenant: tenant).$CR$+         where(tenant:).",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,7,"@@ -323,7 +323,7 @@ class Company < ApplicationRecord$CR$-         where(tenant: tenant).$CR$+         where(tenant:).",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,8,"@@ -341,7 +341,7 @@ class Company < ApplicationRecord$CR$-         where(tenant: tenant).$CR$+         where(tenant:).",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,9,"@@ -359,7 +359,7 @@ class Company < ApplicationRecord$CR$-            where(tenant: tenant).$CR$+            where(tenant:).",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,10,"@@ -373,7 +373,7 @@ class Company < ApplicationRecord$CR$ $CR$-    Campaign.joins(:messages).joins(""JOIN contacts ON contacts.id = campaign_messages.contact_id"").where(tenant_id: tenant_id, contacts: {company_id: id}).where.not(parent_id: nil).group(""campaigns.id"")$CR$+    Campaign.joins(:messages).joins(""JOIN contacts ON contacts.id = campaign_messages.contact_id"").where(tenant_id:, contacts: {company_id: id}).where.not(parent_id: nil).group(""campaigns.id"")",1,1,5,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,11,"@@ -448,7 +448,7 @@ class Company < ApplicationRecord$CR$ $CR$-    calculated_company = calculated_company.where(id: id, tenant_id: tenant.id).first$CR$+    calculated_company = calculated_company.where(id:, tenant_id: tenant.id).first",1,1,5,
true,HASH_SHORTHAND_SYNTAX,app/models/company.rb,12,"@@ -534,13 +534,13 @@ class Company < ApplicationRecord$CR$ $CR$-      rolling_1_falloff_next_day: rolling_1_falloff_next_day,$CR$-      rolling_12_falloff_next_day: rolling_12_falloff_next_day,$CR$-      rolling_12_ly_falloff_next_day: rolling_12_ly_falloff_next_day,$CR$-      rolling_12_ly_ly_falloff_next_day: rolling_12_ly_ly_falloff_next_day,$CR$-      financial_year_falloff: financial_year_falloff,$CR$-      financial_year_ly_falloff: financial_year_ly_falloff,$CR$-      financial_year_ly_ly_falloff: financial_year_ly_ly_falloff$CR$+      rolling_1_falloff_next_day:,$CR$+      rolling_12_falloff_next_day:,$CR$+      rolling_12_ly_falloff_next_day:,$CR$+      rolling_12_ly_ly_falloff_next_day:,$CR$+      financial_year_falloff:,$CR$+      financial_year_ly_falloff:,$CR$+      financial_year_ly_ly_falloff:",7,7,17,
true,NO_MATCH,app/models/concerns/daily_cacheable.rb,1,--- a/app/models/concerns/daily_cacheable.rb$CR$+++ b/app/models/concerns/daily_cacheable.rb,1,1,2,
true,NO_MATCH,app/models/concerns/jsonb_store.rb,1,--- a/app/models/concerns/jsonb_store.rb$CR$+++ b/app/models/concerns/jsonb_store.rb,1,1,2,
true,NO_MATCH,app/models/contact.rb,1,--- a/app/models/contact.rb$CR$+++ b/app/models/contact.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,2,"@@ -121,7 +121,7 @@ class Contact < ApplicationRecord$CR$ $CR$-  scope :inactive, -> (tenant) { where(tenant: tenant).joins(""LEFT OUTER JOIN companies ON contacts.company_id = companies.id"").where(deleted: true) }$CR$+  scope :inactive, -> (tenant) { where(tenant:).joins(""LEFT OUTER JOIN companies ON contacts.company_id = companies.id"").where(deleted: true) }",1,1,5,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,3,"@@ -131,8 +131,8 @@ class Contact < ApplicationRecord$CR$ $CR$-  scope :single_purchase_in_daterange, -> (start_date, end_date, invoiced: false) { any_sale_in_daterange(start_date, end_date, invoiced: invoiced).where(""(#{Sale.select(""COUNT(invoices.id)"").invoiced(invoiced).where(""invoices.tenant_id = contacts.tenant_id"").where(""invoices.contact_id = contacts.id"").where(pickup_date: start_date..end_date).to_sql}) = 1"") }$CR$-  scope :multiple_purchase_in_daterange, -> (start_date, end_date, invoiced: false) { any_sale_in_daterange(start_date, end_date, invoiced: invoiced).where(""(#{Sale.select(""COUNT(invoices.id)"").invoiced(invoiced).where(""invoices.tenant_id = contacts.tenant_id"").where(""invoices.contact_id = contacts.id"").where(pickup_date: start_date..end_date).to_sql}) > 1"") }$CR$+  scope :single_purchase_in_daterange, -> (start_date, end_date, invoiced: false) { any_sale_in_daterange(start_date, end_date, invoiced:).where(""(#{Sale.select(""COUNT(invoices.id)"").invoiced(invoiced).where(""invoices.tenant_id = contacts.tenant_id"").where(""invoices.contact_id = contacts.id"").where(pickup_date: start_date..end_date).to_sql}) = 1"") }$CR$+  scope :multiple_purchase_in_daterange, -> (start_date, end_date, invoiced: false) { any_sale_in_daterange(start_date, end_date, invoiced:).where(""(#{Sale.select(""COUNT(invoices.id)"").invoiced(invoiced).where(""invoices.tenant_id = contacts.tenant_id"").where(""invoices.contact_id = contacts.id"").where(pickup_date: start_date..end_date).to_sql}) > 1"") }",2,2,6,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,4,"@@ -365,11 +365,11 @@ class Contact < ApplicationRecord$CR$ $CR$-    Company.unscoped.where(tenant_id: tenant_id, id: company_id).first.try(:prospect) if company_id.present? && temp == false$CR$+    Company.unscoped.where(tenant_id:, id: company_id).first.try(:prospect) if company_id.present? && temp == false$CR$ $CR$-    Campaign.joins(:messages).joins(""JOIN contacts ON contacts.id = campaign_messages.contact_id"").where(tenant_id: tenant_id, campaign_messages: {contact_id: id}).where.not(parent_id: nil).group(""campaigns.id"")$CR$+    Campaign.joins(:messages).joins(""JOIN contacts ON contacts.id = campaign_messages.contact_id"").where(tenant_id:, campaign_messages: {contact_id: id}).where.not(parent_id: nil).group(""campaigns.id"")",2,2,8,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,5,"@@ -418,7 +418,7 @@ class Contact < ApplicationRecord$CR$ $CR$-      potential_matches = Contact.where(tenant_id: tenant_id).where(conditions).where.not(id: id, company_id: nil)$CR$+      potential_matches = Contact.where(tenant_id:).where(conditions).where.not(id:, company_id: nil)",1,1,4,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,6,"@@ -483,7 +483,7 @@ class Contact < ApplicationRecord$CR$-      where(tenant: tenant).$CR$+      where(tenant:).",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,7,"@@ -499,7 +499,7 @@ class Contact < ApplicationRecord$CR$-      where(tenant: tenant).$CR$+      where(tenant:).",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,8,"@@ -516,7 +516,7 @@ class Contact < ApplicationRecord$CR$-      where(tenant: tenant).$CR$+      where(tenant:).",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,9,"@@ -532,7 +532,7 @@ class Contact < ApplicationRecord$CR$-      where(tenant: tenant).$CR$+      where(tenant:).",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,10,"@@ -604,7 +604,7 @@ class Contact < ApplicationRecord$CR$-      where(id: id, tenant_id: tenant.id).$CR$+      where(id:, tenant_id: tenant.id).",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,11,"@@ -778,17 +778,17 @@ class Contact < ApplicationRecord$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)",6,6,13,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,12,"@@ -825,14 +825,14 @@ class Contact < ApplicationRecord$CR$ $CR$-    result = Unsubscribe.where(tenant_id: tenant_id, contact_id: id, fixed: false).to_a # RAILS 5 alteration$CR$+    result = Unsubscribe.where(tenant_id:, contact_id: id, fixed: false).to_a # RAILS 5 alteration$CR$ $CR$-        tenant_id: tenant_id,$CR$+        tenant_id:,$CR$-        email: email,$CR$+        email:,",3,3,9,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,13,"@@ -940,10 +940,10 @@ class Contact < ApplicationRecord$CR$-      tenant_id: tenant_id,$CR$+      tenant_id:,$CR$-      email: email,$CR$+      email:,",2,2,5,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,14,"@@ -1028,9 +1028,9 @@ class Contact < ApplicationRecord$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)$CR$-                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant: tenant, precision: 2)$CR$+                ApplicationController.helpers.number_to_currency(result[c].to_f, tenant:, precision: 2)",2,2,5,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,15,"@@ -1080,13 +1080,13 @@ class Contact < ApplicationRecord$CR$ $CR$-      rolling_1_falloff_next_day: rolling_1_falloff_next_day,$CR$-      rolling_12_falloff_next_day: rolling_12_falloff_next_day,$CR$-      rolling_12_ly_falloff_next_day: rolling_12_ly_falloff_next_day,$CR$-      rolling_12_ly_ly_falloff_next_day: rolling_12_ly_ly_falloff_next_day,$CR$-      financial_year_falloff: financial_year_falloff,$CR$-      financial_year_ly_falloff: financial_year_ly_falloff,$CR$-      financial_year_ly_ly_falloff: financial_year_ly_ly_falloff$CR$+      rolling_1_falloff_next_day:,$CR$+      rolling_12_falloff_next_day:,$CR$+      rolling_12_ly_falloff_next_day:,$CR$+      rolling_12_ly_ly_falloff_next_day:,$CR$+      financial_year_falloff:,$CR$+      financial_year_ly_falloff:,$CR$+      financial_year_ly_ly_falloff:",7,7,17,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,16,"@@ -1215,7 +1215,7 @@ class Contact < ApplicationRecord$CR$ $CR$-    lead_type.prospect_status_items.where(prospect_status_id: prospect_status_id)$CR$+    lead_type.prospect_status_items.where(prospect_status_id:)",1,1,4,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,17,"@@ -1228,17 +1228,17 @@ class Contact < ApplicationRecord$CR$-      @next_item = ProspectStatusItem.where(prospect_status_id: prospect_status_id, lead_type_id: lead_type_id).first$CR$+      @next_item = ProspectStatusItem.where(prospect_status_id:, lead_type_id:).first$CR$ $CR$-      if !ProspectStatusItemContact.where(prospect_status_item_id: @next_item.id, contact_id:  id, tenant_id: tenant_id, status: 2).first$CR$+      if !ProspectStatusItemContact.where(prospect_status_item_id: @next_item.id, contact_id:  id, tenant_id:, status: 2).first$CR$-          tenant_id: tenant_id,$CR$+          tenant_id:,",3,3,9,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,18,"@@ -1297,7 +1297,7 @@ class Contact < ApplicationRecord$CR$ $CR$-    ProspectStatusItem.where(lead_type: lead_type, prospect_status_id: stages.pluck(:id))$CR$+    ProspectStatusItem.where(lead_type:, prospect_status_id: stages.pluck(:id))",1,1,5,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,19,"@@ -1366,7 +1366,7 @@ class Contact < ApplicationRecord$CR$-                                                                         tenant_id: tenant_id,$CR$+                                                                         tenant_id:,",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,20,"@@ -1379,9 +1379,9 @@ class Contact < ApplicationRecord$CR$-      result = status_items.find_by(item_type: 2, portal_link: portal_link, portal_item_approval_status: portal_status)$CR$+      result = status_items.find_by(item_type: 2, portal_link:, portal_item_approval_status: portal_status)$CR$-      result = status_items.find_by(item_type: 0, link_email_send: true, email_template_id: email_template_id, email_category: email_category)$CR$+      result = status_items.find_by(item_type: 0, link_email_send: true, email_template_id:, email_category:)",2,2,5,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,21,"@@ -1575,8 +1575,8 @@ class Contact < ApplicationRecord$CR$ $CR$-      tenant: tenant,$CR$-      user: user,$CR$+      tenant:,$CR$+      user:,",2,2,6,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,22,"@@ -1676,10 +1676,10 @@ class Contact < ApplicationRecord$CR$-                  ApplicationController.helpers.number_to_currency(contact.financial_year_sales.to_f, tenant: tenant, precision: 2),$CR$-                  ApplicationController.helpers.number_to_currency(contact.last_financial_ytd_sales.to_f, tenant: tenant, precision: 2),$CR$-                  ApplicationController.helpers.number_to_currency(contact.rolling_12_month_sales.to_f, tenant: tenant, precision: 2),$CR$-                  ApplicationController.helpers.number_to_currency(contact.rolling_12_month_sales_ly.to_f, tenant: tenant, precision: 2)]$CR$+                  ApplicationController.helpers.number_to_currency(contact.financial_year_sales.to_f, tenant:, precision: 2),$CR$+                  ApplicationController.helpers.number_to_currency(contact.last_financial_ytd_sales.to_f, tenant:, precision: 2),$CR$+                  ApplicationController.helpers.number_to_currency(contact.rolling_12_month_sales.to_f, tenant:, precision: 2),$CR$+                  ApplicationController.helpers.number_to_currency(contact.rolling_12_month_sales_ly.to_f, tenant:, precision: 2)]",4,4,10,
true,HASH_SHORTHAND_SYNTAX,app/models/contact.rb,23,"@@ -1687,8 +1687,8 @@ class Contact < ApplicationRecord$CR$ $CR$-          row << ApplicationController.helpers.number_to_currency(contact.sales_last_month.to_f, tenant: tenant, precision: 2) if Platform.is_mbe?(tenant)$CR$-          row << ApplicationController.helpers.number_to_currency(contact.sales_last_month_ly.to_f, tenant: tenant, precision: 2) if Platform.is_mbe?(tenant)$CR$+          row << ApplicationController.helpers.number_to_currency(contact.sales_last_month.to_f, tenant:, precision: 2) if Platform.is_mbe?(tenant)$CR$+          row << ApplicationController.helpers.number_to_currency(contact.sales_last_month_ly.to_f, tenant:, precision: 2) if Platform.is_mbe?(tenant)",2,2,6,
true,NO_MATCH,app/models/contact_list.rb,1,--- a/app/models/contact_list.rb$CR$+++ b/app/models/contact_list.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list.rb,2,"@@ -31,14 +31,14 @@ class ContactList < ApplicationRecord$CR$ $CR$-        count.assign_attributes(total_count: total_count, generate_duration: end_time - start_time)$CR$+        count.assign_attributes(total_count:, generate_duration: end_time - start_time)$CR$-      Kaminari.paginate_array(result, total_count: total_count).page(0).per(total_count)$CR$+      Kaminari.paginate_array(result, total_count:).page(0).per(total_count)$CR$-      Kaminari.paginate_array(result, total_count: total_count).page(page).per(per)$CR$+      Kaminari.paginate_array(result, total_count:).page(page).per(per)",3,3,9,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list.rb,3,"@@ -272,7 +272,7 @@ class ContactList < ApplicationRecord$CR$-        sales_rep = SalesRep.where(tenant: tenant).where(platform_id: company.sales_rep_platform_id).first if sales_rep.nil? && !company.nil?$CR$+        sales_rep = SalesRep.where(tenant:).where(platform_id: company.sales_rep_platform_id).first if sales_rep.nil? && !company.nil?",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list.rb,4,"@@ -343,10 +343,10 @@ class ContactList < ApplicationRecord$CR$-        combined: combined,$CR$+        combined:,$CR$-        filename: filename,$CR$+        filename:,",2,2,5,
true,NO_MATCH,app/models/contact_list_rule.rb,1,--- a/app/models/contact_list_rule.rb$CR$+++ b/app/models/contact_list_rule.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list_rule.rb,2,"@@ -476,7 +476,7 @@ class ContactListRule < ApplicationRecord$CR$-    Kaminari.paginate_array(result, total_count: total_count).page(page).per(per)$CR$+    Kaminari.paginate_array(result, total_count:).page(page).per(per)",1,1,4,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list_rule.rb,3,"@@ -777,7 +777,7 @@ class ContactListRule < ApplicationRecord$CR$-      result[contact.id] = {invoice_numbers: invoice_numbers, invoice_totals: invoice_totals}$CR$+      result[contact.id] = {invoice_numbers:, invoice_totals:}",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list_rule.rb,4,"@@ -2002,7 +2002,7 @@ class ContactListRule < ApplicationRecord$CR$-      primary_condition = sanitize_sql(""ps_old.id = :value"", value: value)$CR$+      primary_condition = sanitize_sql(""ps_old.id = :value"", value:)",1,1,3,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list_rule.rb,5,"@@ -2028,7 +2028,7 @@ class ContactListRule < ApplicationRecord$CR$ $CR$-    sanitize_sql(""contacts.lead_type_id #{logical_operand} :value"", value: value)$CR$+    sanitize_sql(""contacts.lead_type_id #{logical_operand} :value"", value:)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list_rule.rb,6,"@@ -2068,7 +2068,7 @@ class ContactListRule < ApplicationRecord$CR$ $CR$-    sanitize_sql(""companies.status #{logical_operand} :value"", value: value)$CR$+    sanitize_sql(""companies.status #{logical_operand} :value"", value:)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list_rule.rb,7,"@@ -2355,7 +2355,7 @@ class ContactListRule < ApplicationRecord$CR$-      sanitize_sql(""contacts.net_promoter_label #{logical_operand} :value"", value: value)$CR$+      sanitize_sql(""contacts.net_promoter_label #{logical_operand} :value"", value:)",1,1,4,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list_rule.rb,8,"@@ -2402,7 +2402,7 @@ class ContactListRule < ApplicationRecord$CR$ $CR$-    sanitize_sql(""contacts.privacy_data->>:value IS NOT NULL AND (contacts.privacy_data->:value->'state') = '1'"", value: value)$CR$+    sanitize_sql(""contacts.privacy_data->>:value IS NOT NULL AND (contacts.privacy_data->:value->'state') = '1'"", value:)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,app/models/contact_list_rule.rb,9,"@@ -2431,12 +2431,12 @@ class ContactListRule < ApplicationRecord$CR$-        sanitize_sql ""companies.enrichment_data->>:value <> '' AND companies.enrichment_data->>:value IS NOT NULL"", value: value$CR$+        sanitize_sql ""companies.enrichment_data->>:value <> '' AND companies.enrichment_data->>:value IS NOT NULL"", value:$CR$-        sanitize_sql ""TRIM(companies.enrichment_data->>:value) = '' OR companies.enrichment_data->>:value IS NULL"", value: value$CR$+        sanitize_sql ""TRIM(companies.enrichment_data->>:value) = '' OR companies.enrichment_data->>:value IS NULL"", value:$CR$-      sanitize_sql ""companies.enrichment_data->:value ?| array[:value2]"", value: value, value2: value2$CR$+      sanitize_sql ""companies.enrichment_data->:value ?| array[:value2]"", value:, value2:",3,3,8,
true,NO_MATCH,app/models/custom_form.rb,1,--- a/app/models/custom_form.rb$CR$+++ b/app/models/custom_form.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,app/models/custom_form.rb,2,"@@ -13,7 +13,7 @@ class CustomForm < ApplicationRecord$CR$ $CR$-    elements.where(page: page).order(position: :asc).each do |element|$CR$+    elements.where(page:).order(position: :asc).each do |element|",1,1,4,
true,NO_MATCH,app/models/custom_form_response.rb,1,--- a/app/models/custom_form_response.rb$CR$+++ b/app/models/custom_form_response.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,app/models/custom_form_response.rb,2,"@@ -36,7 +36,7 @@ class CustomFormResponse < ApplicationRecord$CR$-    elements = elements.where(page: page) if !page.nil?$CR$+    elements = elements.where(page:) if !page.nil?",1,1,3,
true,NO_MATCH,app/models/daily_cache.rb,1,--- a/app/models/daily_cache.rb$CR$+++ b/app/models/daily_cache.rb,1,1,2,
true,NO_MATCH,app/models/deployment.rb,1,--- a/app/models/deployment.rb$CR$+++ b/app/models/deployment.rb,1,1,2,
true,NO_MATCH,app/models/email.rb,1,--- a/app/models/email.rb$CR$+++ b/app/models/email.rb,1,1,2,
